case,arm,rounds,phase,pair,order,mode,milliseconds,input_sha256,stdout_sha256
random-8-churn,scan,256,calibration,3,1,native,3,d2d724ec91cc0ba6b823dc930b81a48e08ead3bb6aa4fe4f6c2d1e42276e121b,08d9ffb4d04b22e57f4befed6d881f372835a3a9e1d9062505697a8f1ebdbc46
random-8-churn,hash,512,calibration,4,0,native,6,b4a537493eedf293edb829a232591497c97e504a562f5817634ce7bb8f865ee7,d537a569d25bf2c6e76047e809321fab980814309e5aabf8c9698e7a48ddd1ff
random-8-churn,scan,512,calibration,4,1,native,7,b4a537493eedf293edb829a232591497c97e504a562f5817634ce7bb8f865ee7,48c673db57f05c49da0011c20367910829e45f66a35c456e08620cb9cfd94a23
random-8-churn,hash,1024,calibration,5,0,native,9,e1587e63cd35898228b9543ba580284930cb250c649c59df0f2840cc54f6d3c0,f13c8d706fceab77ad6e83a819ebb9d6c5f022d4f110437f588f4d6ed8451243
random-8-churn,scan,1024,calibration,5,1,native,15,e1587e63cd35898228b9543ba580284930cb250c649c59df0f2840cc54f6d3c0,1a7bfd22db7222758be92348b29fdabfd6b8df9a692e45e42d19c910743068ce
random-8-churn,hash,2048,calibration,6,0,native,18,fc8a244ca10f39494001ec2089da62cd2ec19144656f2550aab902bec088d7f4,275d268365b5c0430d7e378ea113857d41df8aac41d3b4e779d9457e785f79dd
random-8-churn,scan,2048,calibration,6,1,native,28,fc8a244ca10f39494001ec2089da62cd2ec19144656f2550aab902bec088d7f4,6775558b73c86534014ac9ab70077e69bc0dcfb3e594ebfd5ae782e05b3e8389
random-8-churn,hash,4096,calibration,7,0,native,44,8b259710d72b96e5c4f1570109342fb8b55d3e8097bd36a03aa24ab09ab9256c,97d1655af0d60da3d3318119482d410be1b7adf5dea43057861423484ee89fa8
random-8-churn,scan,4096,calibration,7,1,native,61,8b259710d72b96e5c4f1570109342fb8b55d3e8097bd36a03aa24ab09ab9256c,0cb420ba504aa795c8d20916455e3161d5e4720bc524105af011c508c2bd2f77
random-8-churn,hash,8192,calibration,8,0,native,69,1e9c38537995a9f17a77ccf7def490e9d23dac53e1b5893620b9a1ab8e89bdb2,3be4faecb943558f26ea54b5b45946fea9765f37ac3b87e32281dd1892f9f674
random-8-churn,scan,8192,calibration,8,1,native,110,1e9c38537995a9f17a77ccf7def490e9d23dac53e1b5893620b9a1ab8e89bdb2,971e5a1fc87b17f2a87c045e965b914f89ab5e27ed15af671c3b355f63e0138e
random-8-churn,hash,16384,calibration,9,0,native,135,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,c397cbf4492c4844346e707ca324d368a3d2480315491536a9c6ab625669980f
random-8-churn,scan,16384,calibration,9,1,native,217,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,a23942d1661068e3c6e24fcfc0567489e64f3e1869d4559668e9cc73f695f31a
random-8-churn,hash,16384,measurement,0,0,native,134,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,a882e33e6d32fa53829a9331fc60d6eb149c5f4c75886ac0b93b9e3c2bc17e09
random-8-churn,scan,16384,measurement,0,1,native,220,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,f0b447327d77424dbdde9ec9b44df27466257c7438d1437d69e84b73399a55ef
random-8-churn,scan,16384,measurement,1,0,native,220,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,f0b447327d77424dbdde9ec9b44df27466257c7438d1437d69e84b73399a55ef
random-8-churn,hash,16384,measurement,1,1,native,133,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,8fd0505cb40d5787ba009c1151e8ad62e2b27236eea019b38e4ce68126330254
random-8-churn,hash,16384,measurement,2,0,native,134,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,a882e33e6d32fa53829a9331fc60d6eb149c5f4c75886ac0b93b9e3c2bc17e09
random-8-churn,scan,16384,measurement,2,1,native,227,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,040d1edb0fb3df13a5b6c28df5f9b0610a7569481ab5d41df55a4cca70006e0a
random-8-churn,scan,16384,measurement,3,0,native,218,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,2341ed6e90b655ab7824560bb142065352819a64004e9f1abf74df749007ec84
random-8-churn,hash,16384,measurement,3,1,native,134,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,a882e33e6d32fa53829a9331fc60d6eb149c5f4c75886ac0b93b9e3c2bc17e09
random-8-churn,hash,16384,measurement,4,0,native,134,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,a882e33e6d32fa53829a9331fc60d6eb149c5f4c75886ac0b93b9e3c2bc17e09
random-8-churn,scan,16384,measurement,4,1,native,220,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,f0b447327d77424dbdde9ec9b44df27466257c7438d1437d69e84b73399a55ef
random-8-churn,scan,16384,measurement,5,0,native,218,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,2341ed6e90b655ab7824560bb142065352819a64004e9f1abf74df749007ec84
random-8-churn,hash,16384,measurement,5,1,native,136,f0cc4750d0a6fc96ec4d44ae169f9c88f40e28fce4a40d325f04b6cc7fba2174,d437160727a481269745e704ad9ee9915fcfb324f1649de1052d7c7336d53780
random-64-hits,hash,32,calibration,0,0,native,0,6ba4214deb8211abf87cb35219e72abcc656a99f2e3baa8524bc82f8d6887c1c,a857338a49455bff08fc3cfe680f332b375d719dfef2a031bb9bdc2db7d65efb
random-64-hits,scan,32,calibration,0,1,native,2,6ba4214deb8211abf87cb35219e72abcc656a99f2e3baa8524bc82f8d6887c1c,04c96f5db8a87fdd317fbb66426b8c99d827a656d4d8aad174dfca8be38c521e
random-64-hits,hash,64,calibration,1,0,native,0,a917473df0e8acabd106c7e909f130af85fbe4b0e733fd0fa3ec6f21a2f5afd2,0bd181b0667b65d3b1f893e3e2d82a1fdddebc07328c93a0649d0b1e32496025
random-64-hits,scan,64,calibration,1,1,native,3,a917473df0e8acabd106c7e909f130af85fbe4b0e733fd0fa3ec6f21a2f5afd2,021510b4f4d983d0455d4dd347f080e32862657406e39aa1f91e98423c5fafe7
random-64-hits,hash,128,calibration,2,0,native,1,19627ea78fd948d649c8da45ae687027561f5261f3ef1fc1622fcb4905c4e5d5,3a7aa94678a267843b208b14ab392fab76ff2113a6ddfbe0d760ec383edeaade
random-64-hits,scan,128,calibration,2,1,native,6,19627ea78fd948d649c8da45ae687027561f5261f3ef1fc1622fcb4905c4e5d5,4dde00ba9f7cbf5122b00e605b5381a7842b4c2acd0a8ee59564df047f81e828
random-64-hits,hash,256,calibration,3,0,native,2,0ac8228c84659fdf06b88a62dfb136d34c2d1a177e86e8c2f494a7748abbff9e,9a6cc3c3ca6ad62d3c5feb66034a71330cae29e012e3209815d59c876408bb80
random-64-hits,scan,256,calibration,3,1,native,12,0ac8228c84659fdf06b88a62dfb136d34c2d1a177e86e8c2f494a7748abbff9e,a0b117434ae5aa74b85cc1a83bfa2b3189ffb40bd4c0d4e873a7fc1d35f880e2
random-64-hits,hash,512,calibration,4,0,native,5,df347c1aa87a30944422c542d722378342225a9a15a0f05e8d965641c67940cd,d226f8b6c6690b9e11d76eed8aeff37310d641bd3290109710eaca9e81dbb6fd
random-64-hits,scan,512,calibration,4,1,native,24,df347c1aa87a30944422c542d722378342225a9a15a0f05e8d965641c67940cd,056a2f6f1a4f2a0782f5bf93accac9d26b2a5c1d1dc585b11141762b94c27214
random-64-hits,hash,1024,calibration,5,0,native,17,386b5167535abd1611a7caa8afc6019a4c13e1dcdf3ec19ef45fd8e72fcf89a9,fda915748f8f218678184f3fa063f4eb50f4f3a0defdeecb295251f97c1647da
random-64-hits,scan,1024,calibration,5,1,native,46,386b5167535abd1611a7caa8afc6019a4c13e1dcdf3ec19ef45fd8e72fcf89a9,930c6b844f11b6daaec3f859921279bd4a02469e93625d928b312c04e6063fcf
random-64-hits,hash,2048,calibration,6,0,native,21,20091d566d561130aaa4e125cce4715f688c73e1a2b5659648a2e77dbf847527,ed6fbd29470d9f3a1ee5353a179c300ab53ca9e4422f0c86d48e292b5abf27ca
random-64-hits,scan,2048,calibration,6,1,native,93,20091d566d561130aaa4e125cce4715f688c73e1a2b5659648a2e77dbf847527,9180f6ec5013b06d9f8c6156acf0a14198d1a8d05df948bff21d819faad58318
random-64-hits,hash,4096,calibration,7,0,native,40,eb5456badbceb7a375da253bbb891eafd92e289a4aae7f7d8d256471e085f1bf,245cef4fd7e45026920c0156e76bd48df4e86a7e673794b5763450a89d76eaf2
random-64-hits,scan,4096,calibration,7,1,native,183,eb5456badbceb7a375da253bbb891eafd92e289a4aae7f7d8d256471e085f1bf,93df8952d171b4a63a5fb1f6e6456cf400264358a05c56bfcff51b8254ef4186
random-64-hits,hash,8192,calibration,8,0,native,80,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,e40897e04a21bc42b3a52432d797e36e0aaf84ec5df9cd608acbccc9c9a3ca6e
random-64-hits,scan,8192,calibration,8,1,native,369,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,71357068c16108987a8253724744f48a77c9c7089df94b9e41a8ddfbefd79117
random-64-hits,hash,8192,measurement,0,0,native,78,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,16f213618d8cf61ee590ff4b487512e7cb358d08f0aee06aa34ef359383c5e1e
random-64-hits,scan,8192,measurement,0,1,native,368,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,7c39f4f87578d0525fb57ec7940cfe3aea260cdd765ee4df2a8fed84120f36da
random-64-hits,scan,8192,measurement,1,0,native,367,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,a1c1012c93eb14557ab3b1df0d7be4ad9e5410c040d01b7477e3ce7c7baf162e
random-64-hits,hash,8192,measurement,1,1,native,78,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,16f213618d8cf61ee590ff4b487512e7cb358d08f0aee06aa34ef359383c5e1e
random-64-hits,hash,8192,measurement,2,0,native,90,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,382fe64f493966fdcc283a9ee58514537e1f23ad8091af2510e520dfa13aee5e
random-64-hits,scan,8192,measurement,2,1,native,365,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,d5acad30128b055a7b8e4baec50540b2cf09f76c98c9a7d5e7dc6c3362083a25
random-64-hits,scan,8192,measurement,3,0,native,366,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,95c587203706abb9e4644820af5f87884ba21bbd8cb13041793d04ca019c590e
random-64-hits,hash,8192,measurement,3,1,native,80,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,e40897e04a21bc42b3a52432d797e36e0aaf84ec5df9cd608acbccc9c9a3ca6e
random-64-hits,hash,8192,measurement,4,0,native,76,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,85879b41dd03680cd65318ffea667d096824514913d06534168797efdb44a253
random-64-hits,scan,8192,measurement,4,1,native,365,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,d5acad30128b055a7b8e4baec50540b2cf09f76c98c9a7d5e7dc6c3362083a25
random-64-hits,scan,8192,measurement,5,0,native,367,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,a1c1012c93eb14557ab3b1df0d7be4ad9e5410c040d01b7477e3ce7c7baf162e
random-64-hits,hash,8192,measurement,5,1,native,80,4a3d677e04aae3fa34f112bfcac40548b0f0499c463750a4b252df831128f529,e40897e04a21bc42b3a52432d797e36e0aaf84ec5df9cd608acbccc9c9a3ca6e
random-64-misses,hash,32,calibration,0,0,native,0,e1ab75c7c4486b6218a6f0d3a8bf82b2b3877361fda48684e09df256c2a74580,5a68fdb1b3f777d94d4fc716ca9e0e022e40b83aef221edcfa483b9c936a51fc
random-64-misses,scan,32,calibration,0,1,native,3,e1ab75c7c4486b6218a6f0d3a8bf82b2b3877361fda48684e09df256c2a74580,d0117934e66027b210ed48bb581e76378c2b054975ad9512f4a01220d2191bcd
random-64-misses,hash,64,calibration,1,0,native,1,4b3fe88a743070b73311bbc84921788aca59ed151edade895995171717ac9563,20f4d85846a197cee81dc6dc842f0f07169c2cb6ca7d4c4a758245de769a3274
random-64-misses,scan,64,calibration,1,1,native,6,4b3fe88a743070b73311bbc84921788aca59ed151edade895995171717ac9563,a1a3c5d27c50dc00f6776fa3e68d32a268c392a59c43e1012fe5525ac485d4a8
random-64-misses,hash,128,calibration,2,0,native,2,2a8ca4569b456c9308445e5dd5f6bf8aac1d2ef76c007ff3dd95e32a7dc6d7f7,0b23317924054f778da289062ef96d760b6ced410fbeb0e79ef1ea1e6bb0076a
random-64-misses,scan,128,calibration,2,1,native,11,2a8ca4569b456c9308445e5dd5f6bf8aac1d2ef76c007ff3dd95e32a7dc6d7f7,5101a81bd2fe6e199dd7d9bdff38dcf8c757c8c87be504cefa25c6e99b9a0b47
random-64-misses,hash,256,calibration,3,0,native,3,72d04e84b63fadbe18adcd38c48cd6f7d65ff133fabf6f8b214324c2b90ab41d,f84f3deb5fd5d04dcf6ae2922dda2f7f7073c20e76afec764621664ee12cc8bd
random-64-misses,scan,256,calibration,3,1,native,21,72d04e84b63fadbe18adcd38c48cd6f7d65ff133fabf6f8b214324c2b90ab41d,a73717260d8ac6f28031304985e51885e38cba9adc2ec66b4cd806ff6db834cf
random-64-misses,hash,512,calibration,4,0,native,14,90850c3d3e969392582be5114f67082c7d8e597e1aefc240922f41a9ab7446ac,06f0a296b5ac3904c443416e8ae2288b6e47a281a7f5898b7107620a5086a887
random-64-misses,scan,512,calibration,4,1,native,40,90850c3d3e969392582be5114f67082c7d8e597e1aefc240922f41a9ab7446ac,966b96db9f7aeeea590526d7ec5913a33c652e3b470a1c26b5d797f83fc8d8ac
random-64-misses,hash,1024,calibration,5,0,native,14,e5381398046a885d30408c4ef1176fc33876dfb79423548e92087e087d151411,0ad0a9b8bdd71a309cb1929f7c9652d94df18ce1200c86fb652df1b6ef4245e0
random-64-misses,scan,1024,calibration,5,1,native,81,e5381398046a885d30408c4ef1176fc33876dfb79423548e92087e087d151411,f167f8f991eca286097232a61c1dd17475de295e6d75429d59e221a88c065034
random-64-misses,hash,2048,calibration,6,0,native,31,25656239b243cf186dbd20d8e657456c3dae1c6347fbffcf8964fabceb9310a5,0893acd1a9f91ab6ec44635e7fb2f95daab471c1dd3c015a3cc4cc4f200be13f
random-64-misses,scan,2048,calibration,6,1,native,162,25656239b243cf186dbd20d8e657456c3dae1c6347fbffcf8964fabceb9310a5,735d2aee448c3087f602a2b0959220bd43b00016e627f194ca7543cf6184849f
random-64-misses,hash,4096,calibration,7,0,native,60,fb08199d3a3795a2c9e87b33f471853ace2d19e1f1d57a6fbb3d748825f6a34f,e14314807ebbfcaa4c1e9ff4c7faf721e42a45b44f68b2f691393cb1f4a94bc3
random-64-misses,scan,4096,calibration,7,1,native,322,fb08199d3a3795a2c9e87b33f471853ace2d19e1f1d57a6fbb3d748825f6a34f,bf2c7328f3a9459c43e19fd5f14896d0ca4e1b167c7ec196d4a4463c47c20fdf
random-64-misses,hash,8192,calibration,8,0,native,118,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,07c4766c3fcbbce44c4def8df2561836bd764123f58a24ea52d6fa6b242db7fb
random-64-misses,scan,8192,calibration,8,1,native,646,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,0a9c66c8fb3217cfd71f23a64561975f480c2f2735912314b8eb79c452dab793
random-64-misses,hash,8192,measurement,0,0,native,117,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,d58ffca6d7134e37cae6392922516f56dfbf151d0b2761361979932ad54f3a9a
random-64-misses,scan,8192,measurement,0,1,native,644,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,bc9ae7263ad1f9430bfd96b9b04511e2ec0cf8bc84cc26cb73e7b0d27ab97921
random-64-misses,scan,8192,measurement,1,0,native,650,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,5fa6bdf34743b9f3112aea5e7e2698a09cb575a6553d5194d215a8066a6ce465
random-64-misses,hash,8192,measurement,1,1,native,116,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,bf22392159ea81f18988d4b1d88a1877a2e55eda433a073ac6f27d79a00fcd05
random-64-misses,hash,8192,measurement,2,0,native,116,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,bf22392159ea81f18988d4b1d88a1877a2e55eda433a073ac6f27d79a00fcd05
random-64-misses,scan,8192,measurement,2,1,native,646,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,0a9c66c8fb3217cfd71f23a64561975f480c2f2735912314b8eb79c452dab793
random-64-misses,scan,8192,measurement,3,0,native,646,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,0a9c66c8fb3217cfd71f23a64561975f480c2f2735912314b8eb79c452dab793
random-64-misses,hash,8192,measurement,3,1,native,115,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,c5b439235be9069297316d97bf44eba0de5eac344b77726224186ff2f21fd4e4
random-64-misses,hash,8192,measurement,4,0,native,116,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,bf22392159ea81f18988d4b1d88a1877a2e55eda433a073ac6f27d79a00fcd05
random-64-misses,scan,8192,measurement,4,1,native,644,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,bc9ae7263ad1f9430bfd96b9b04511e2ec0cf8bc84cc26cb73e7b0d27ab97921
random-64-misses,scan,8192,measurement,5,0,native,645,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,b4d11e026ba8e456ff6f4ef48077ffad737c93976a119a4edbf863c2d3876a28
random-64-misses,hash,8192,measurement,5,1,native,115,30808975137faf28f60902e0e69a2b1141ce1f2aa9c47d02e6dc45003f9cae7d,c5b439235be9069297316d97bf44eba0de5eac344b77726224186ff2f21fd4e4
random-64-churn,hash,32,calibration,0,0,native,0,6bf787216122cd9d3b8249bf3ecab01966ac9f4056219bdb2582c71c4f166661,0ffb3d44507e2f8e6d68bb8ac5f423bd3ea4e35c9334cafcb07c8782fccc81b7
random-64-churn,scan,32,calibration,0,1,native,2,6bf787216122cd9d3b8249bf3ecab01966ac9f4056219bdb2582c71c4f166661,a83189b4c76f2b532add42cc8ecf6d3c9b41b3620b806557b262454798c44e2f
random-64-churn,hash,64,calibration,1,0,native,1,3e1e62c44d01c579095a595a2261d9de533b63ff175e73897f676591d9d628ce,a6d480d81cb5be4e7d47b555fb5c60871a23d5c3707c35a048438be631de736c
random-64-churn,scan,64,calibration,1,1,native,5,3e1e62c44d01c579095a595a2261d9de533b63ff175e73897f676591d9d628ce,6550bbccc851e88d00ed3b25a81433df988b0035166ba8754adbd12701932ffe
random-64-churn,hash,128,calibration,2,0,native,3,92a11db81e248ec8646c671ba42fb544b703e25086253e670da3107b00886402,3876768d6b74391d5c0792a140e919cf9893209f766fdfecab11e5086e8f9f73
random-64-churn,scan,128,calibration,2,1,native,8,92a11db81e248ec8646c671ba42fb544b703e25086253e670da3107b00886402,c59553bed2a931ba52721148090be2d44470ce74cfd7dd85069e31b4de309c01
random-64-churn,hash,256,calibration,3,0,native,4,793445a61d40c9e7243a8c7c3f2b8cc64ada0574d026467d6a70049444db8d6a,c7c3070d247ee80ec0b79252bbd6f5cbed614411cb70d4424edd21df8fbee534
random-64-churn,scan,256,calibration,3,1,native,18,793445a61d40c9e7243a8c7c3f2b8cc64ada0574d026467d6a70049444db8d6a,bf603ec2e6c264c6505b7c5a0300f5802fb713b3b0edc41e769dcc2ed7b28df2
random-64-churn,hash,512,calibration,4,0,native,8,f626dcdf07953bef534cae0bec116d738d99fc96af0b0f3fa3fb5b9fb7412c0d,1ef3e821ed6754c19deff44a21e71ae33bd8faedd44c9953e8ab2d2fa49ee34f
random-64-churn,scan,512,calibration,4,1,native,32,f626dcdf07953bef534cae0bec116d738d99fc96af0b0f3fa3fb5b9fb7412c0d,ebe87b018b724b6aace1e80f8aa4432eca4fe694ff1d0dcaadb7f8e7e5ac5f5e
random-64-churn,hash,1024,calibration,5,0,native,26,fb042024b0ec61476818d546c0bd164540e5d9775aec318fc8ae5b689318a215,ee134b55c28f33db3bb8c6637d6323628d56583d1bfaffd7f344919b213c772d
random-64-churn,scan,1024,calibration,5,1,native,66,fb042024b0ec61476818d546c0bd164540e5d9775aec318fc8ae5b689318a215,6ed6c9bfe8afb6621fadcb0510ac77809ced47bb82a4bd40efb04d0a4e59670e
random-64-churn,hash,2048,calibration,6,0,native,36,3d3f0e67e6c747448648f464f513655cce724ed7a789fdb0285db7815cddaace,164508b56afea446ddef8a8af78429705013616b119a55924b7e6e9aa5975677
random-64-churn,scan,2048,calibration,6,1,native,129,3d3f0e67e6c747448648f464f513655cce724ed7a789fdb0285db7815cddaace,bc0b95d3a025465af7ea1773ba4fd56ee14fed31522c03a2693d747ebdb45303
random-64-churn,hash,4096,calibration,7,0,native,65,742e66bff9e8d8b30cff2ffe925b365d7a2f94dff0b3aa0af9a0a17a7f55afee,7647cdb3f946eae75c740f04c0a01a3c676fa8815069804fff5da52250f1c3c8
random-64-churn,scan,4096,calibration,7,1,native,253,742e66bff9e8d8b30cff2ffe925b365d7a2f94dff0b3aa0af9a0a17a7f55afee,7c6bbe064fe631ea9871c22228ad21fbe71446a6d632d7e70f3a761634acdca9
random-64-churn,hash,8192,calibration,8,0,native,118,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,fef293e75f363f1851a7c74142bc98e4cc90a6f044a0c5f358c22f3f71bfced2
random-64-churn,scan,8192,calibration,8,1,native,509,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,4f0489e8a607382b0ebd28ebb6f7296131364ecb6f60303623761bc780d40593
random-64-churn,hash,8192,measurement,0,0,native,117,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,b56e59f7b9dab0a3d5eeac3698b1fe0c1817a0dd408135cc6cfdc44d1be00742
random-64-churn,scan,8192,measurement,0,1,native,506,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,3fd933ff795f8303fa3e655190caa7f67b392a0f8393168f3d945ba2ebf635d1
random-64-churn,scan,8192,measurement,1,0,native,511,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,55daacacfb213b5ec028c6574bab02354edd65962ccc06f36d2d5d48ea58f866
random-64-churn,hash,8192,measurement,1,1,native,118,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,fef293e75f363f1851a7c74142bc98e4cc90a6f044a0c5f358c22f3f71bfced2
random-64-churn,hash,8192,measurement,2,0,native,116,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,d82e086d00fe4b6e06b3e164c83f9a1f491dd40731ed65205327efa2a347b55d
random-64-churn,scan,8192,measurement,2,1,native,506,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,3fd933ff795f8303fa3e655190caa7f67b392a0f8393168f3d945ba2ebf635d1
random-64-churn,scan,8192,measurement,3,0,native,513,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,6e8e6fd538a86ed2eb6ed74c78ab7778edcfb4c51c6979bf3718853e36a6751e
random-64-churn,hash,8192,measurement,3,1,native,116,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,d82e086d00fe4b6e06b3e164c83f9a1f491dd40731ed65205327efa2a347b55d
random-64-churn,hash,8192,measurement,4,0,native,116,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,d82e086d00fe4b6e06b3e164c83f9a1f491dd40731ed65205327efa2a347b55d
random-64-churn,scan,8192,measurement,4,1,native,505,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,04df9635cca96db14c2f431618521edaa2f117d5f5bdcc52fff4d86564ebf7d9
random-64-churn,scan,8192,measurement,5,0,native,505,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,04df9635cca96db14c2f431618521edaa2f117d5f5bdcc52fff4d86564ebf7d9
random-64-churn,hash,8192,measurement,5,1,native,116,3a1d8a4962b578da122891dd94d3070e17b732292f96778223dd71f75594276d,d82e086d00fe4b6e06b3e164c83f9a1f491dd40731ed65205327efa2a347b55d
random-256-hits,hash,32,calibration,0,0,native,1,631c2e7ac9e818af70711032979437c128254c465c85bdd899bd2ac8b0299f37,6498806f2a6c12024bb3127738bb1e51c60509693521ed461305114dce1f8a57
random-256-hits,scan,32,calibration,0,1,native,4,631c2e7ac9e818af70711032979437c128254c465c85bdd899bd2ac8b0299f37,049ab3832a329a4c9bb6648c63f6aeffebbbe9302b4a5bfdc34de6eb8b116fa7
random-256-hits,hash,64,calibration,1,0,native,1,a13a42ff1974399a8b2462e4a3f5d7a74add4f2c24904f14547c7f22f98b0f05,c79fe91666c18dfa9a65cde6063bfe379a666ee237a995a036c2d5e7494dbff6
random-256-hits,scan,64,calibration,1,1,native,11,a13a42ff1974399a8b2462e4a3f5d7a74add4f2c24904f14547c7f22f98b0f05,dc19bd2965b9cf8d37eb159731d8f27395476c807e33014eec6a4b6ad3dd14d5
random-256-hits,hash,128,calibration,2,0,native,1,a3fc22ae0d0f5131b1a9729ae7ed6a5a22a51c2cd8ff91a32e2ebd0a7c2c89d8,756c6da12d9786c6c21d9eb4d0f1ab4c2423e717b2075aa3d0df96d3cd2204c2
random-256-hits,scan,128,calibration,2,1,native,20,a3fc22ae0d0f5131b1a9729ae7ed6a5a22a51c2cd8ff91a32e2ebd0a7c2c89d8,b524a59936b09a65be4c9fcf538cdb2bf52cbb6e32a6c3c04965d3eed3233f91
random-256-hits,hash,256,calibration,3,0,native,4,4293df6fe5de1f21e370736609cf13876be4a6957b5900265d4abfe8c32ab061,c77f3f2ccf9bf51b05d6120c92951a9bc67fe60e8b863d698472f9a7b62ce8b0
random-256-hits,scan,256,calibration,3,1,native,40,4293df6fe5de1f21e370736609cf13876be4a6957b5900265d4abfe8c32ab061,4e6882804d3c38556e85b847d52115d46159a138c183286a834242af20bd6ce7
random-256-hits,hash,512,calibration,4,0,native,10,5ee4899c420420600384c8470d8ad85afbc0fad665b1506e0980f5463a5f3d9d,bf53c8e534f504fecb229d0c12c004180c170a72d101436ac38496bb435b7286
random-256-hits,scan,512,calibration,4,1,native,77,5ee4899c420420600384c8470d8ad85afbc0fad665b1506e0980f5463a5f3d9d,d7e089b5c3fe403213ffb247e45d7b8a11146e5d511a90fe4c5d9d1dfb68b4b8
random-256-hits,hash,1024,calibration,5,0,native,11,15dbd01b64f9a6494c3570076239d3e6c0635e3dda0bee37472c5ba0461c0f3b,7c726b33b41349c56624d0d70e8cab95effc1ff475d6bb6a21298862f6df0ce2
random-256-hits,scan,1024,calibration,5,1,native,154,15dbd01b64f9a6494c3570076239d3e6c0635e3dda0bee37472c5ba0461c0f3b,9594592f60f9265948b3b644102b84f15569ec4661577cb470742744494bee79
