case,arm,rounds,phase,pair,order,mode,milliseconds,requests,moves,checksum,hits,fills,bypasses,peak_rss_kib,workload_sha256,input_sha256,stdout_sha256
warm-100pct-hits,direct,64,calibration,0,0,optimized,1,512,14720,3553579968,0,0,512,2216,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,566f2b863d77d63210253fb9e9b6c5749b7e3a99e844b082c43af994b1f079bc,55c9e51e61ba350ed716514f4fefa2e8c9238bd8bb3871879393f0ca1a8e8311
warm-100pct-hits,cached,64,calibration,0,0,optimized,1,512,14720,3553579968,512,0,0,2344,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,f01e07109d72bfdadc5188339bd65f7079be0ac2f84b758ad5cc363fa02f810c,0d7bb12b4f076ff5bde21c860b223c52430858469952324c46a9c9982a40cbf0
warm-100pct-hits,direct,128,calibration,0,0,optimized,2,1024,29440,2469603200,0,0,1024,2256,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,eaba69901ebf5628f9685a5ff3307c2b332401647c4f6d9ec372d62ce74f3b8d,7372a7805d4444fdb02250709daaa838f31f25f22c614cd397a9555294abc005
warm-100pct-hits,cached,128,calibration,0,0,optimized,0,1024,29440,2469603200,1024,0,0,2332,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,c3b24e60a2624ce5506d8c569367bb66cc8a751ab18d2b1e435044b30c239564,7e9354bdbe396b42cbcbd0af3e2230db58859d4f3d6a00cdc6ad3c3cdeab8c5b
warm-100pct-hits,direct,256,calibration,0,0,optimized,4,2048,58880,1354256128,0,0,2048,2216,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,6e682fcc2f5ff92e8c69cbee5476da7d380c3e2a22657b57174d380f24ed096b,a99d56b422142f806651ad635721191d33624d53c4f4ad8b74d47c642106d7bc
warm-100pct-hits,cached,256,calibration,0,0,optimized,1,2048,58880,1354256128,2048,0,0,2312,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,8f1020d6a92eba34409b7e06e1ca863ed1551ab1099cfd6858ba99fd1e60e356,60224df6d07d4d70c5ea13be4db1a26174188a89daee66396275af66a70b4eca
warm-100pct-hits,direct,512,calibration,0,0,optimized,8,4096,117760,716742144,0,0,4096,2184,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e39b720779ecaef9eed4650fe4023368e1e7ccd5dff53057133287009b7c8694,ff70428105d49038580aafa55aeb5ee3b646cee6cc7bc52b99c8696a4f6e7fba
warm-100pct-hits,cached,512,calibration,0,0,optimized,3,4096,117760,716742144,4096,0,0,2352,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,bd384f922f22e8e70aa355585f93bd589e4f4b2ef92423c6e8ef1de74f3b6b6a,c56daf8d419242cdc2669b95ad82e9e863327a7ff33ada5f9a5b35d832639837
warm-100pct-hits,direct,1024,calibration,0,0,optimized,17,8192,235520,2056338432,0,0,8192,2184,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,606670978e0b6a8825ff0cca17c8e62d83476d912825190af1c701b25b77fab1,7d30a8e356d121ec073c06740ad8c78a7ee1338570ddc402aea258e54057dd1c
warm-100pct-hits,cached,1024,calibration,0,0,optimized,6,8192,235520,2056338432,8192,0,0,2388,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,71812213840141f4bb0a199a3a978cd654b019d7d2edbed5a237bcd735a7d925,774a709dd9f6398ef449aa909b70eeb716e2e110bb679a8781727187d7f509d7
warm-100pct-hits,direct,2048,calibration,0,0,optimized,32,16384,471040,2309126144,0,0,16384,2216,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,d6edb83d5da6f1a5c5e7f245249324af782d57f3747b23e48d82df99c7b1b554,0e45b1425ecd9e34adb68f941a380993047e0d1be183fab5972bd62ecadb6cef
warm-100pct-hits,cached,2048,calibration,0,0,optimized,11,16384,471040,2309126144,16384,0,0,2312,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,414e45caad9088c1f2e9225cfe423c55e036b56cc96620274fc46515b0abbea2,bb52477c40c435ad519dd7e9e675a57c0801c22fde2eaeb0a09203c0aae11c83
warm-100pct-hits,direct,4096,calibration,0,0,optimized,65,32768,942080,1699016704,0,0,32768,2220,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,3b23c273c65028aae48542e591d70921af5a51f24636730ff87682f38022591b,d7b2d16e774257219bdcbc193846e86e85d13de6eb3355bf59e652f16d7afb14
warm-100pct-hits,cached,4096,calibration,0,0,optimized,23,32768,942080,1699016704,32768,0,0,2352,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,b565d6c5a3a3e550e5ddaa786ff6af34036e6180656a2cb80d297fd45ff05afa,11ef896c9d07bea5aa56bf8e256d6a3e12212d455c1dbe50dd2aa4629eb32301
warm-100pct-hits,direct,8192,calibration,0,0,optimized,136,65536,1884160,311025664,0,0,65536,2236,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,961dd2de03fb683da4cd39e99dec3aee70446cbca8fb12d7f89d7dc9c30a8b7d,0b13e28ccce62a57cad99b4c598b690ac655dcfeceec64e51e1724f490bc7792
warm-100pct-hits,cached,8192,calibration,0,0,optimized,46,65536,1884160,311025664,65536,0,0,2336,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,42d63e8adc22df335e56da158b8f8bba1245fe41281fb388452538de0d3e5167,7897ffa57f1b34e533823ae7ed35db4d8618cee906efe593cad4ccbd8067f7fd
warm-100pct-hits,direct,16384,calibration,0,0,optimized,265,131072,3768320,1158922240,0,0,131072,2184,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,a403dfd8c4f5ade4b52a8b336cc2a244cad9d8cf8473464a88ee8dc9680cc4ad,f01f330638c161ae43cd5c94c775af9c0e4e2bf92a7c3849ab589920afdbc32d
warm-100pct-hits,cached,16384,calibration,0,0,optimized,95,131072,3768320,1158922240,131072,0,0,2312,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e87a1eb3e9d93f0e95ab673d76859e5e88fcaf53ec0821192e136e3ff130da50,56f672ba15fd4d27ca943fc3018207a18d72e0e38831ddfda2ce874e340c1c37
warm-100pct-hits,direct,32768,calibration,0,0,optimized,543,262144,7536640,170360832,0,0,262144,2252,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,c15b20e2a345fab71f3d1d260b2bc77f394455ebcff8cf3d3dc444f4c03dbdc9
warm-100pct-hits,cached,32768,calibration,0,0,optimized,182,262144,7536640,170360832,262144,0,0,2344,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,370d37cf89c6cc418659fe66cbe5343d64a4dded3b9f75273f8fb49e856030a0
warm-100pct-hits,direct,32768,measurement,0,0,optimized,565,262144,7536640,170360832,0,0,262144,2228,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,f6bedade64d8e9c96c147f3cc098ad5871b6d6afdbfe182a5fe25a9ab275fdc6
warm-100pct-hits,cached,32768,measurement,0,1,optimized,187,262144,7536640,170360832,262144,0,0,2364,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,0550187f1c228e0be84dca1ad4ae62c137858abc7ff916da151400c9576a9304
warm-100pct-hits,cached,32768,measurement,1,0,optimized,189,262144,7536640,170360832,262144,0,0,2380,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,243e585fad9e6ed3a182cda0e4453cb47e782578b2b950491f2a313cd6eedb2e
warm-100pct-hits,direct,32768,measurement,1,1,optimized,535,262144,7536640,170360832,0,0,262144,2244,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,7ab49cc12a7e9102aa99d7b7df8abd338ef03dd9338bc86f2fbfda67b080fb45
warm-100pct-hits,direct,32768,measurement,2,0,optimized,515,262144,7536640,170360832,0,0,262144,2184,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,5f6a2a40ef884cee651ac2b841be1d307959f1e298f6bb0384f150b10f1f6d4e
warm-100pct-hits,cached,32768,measurement,2,1,optimized,181,262144,7536640,170360832,262144,0,0,2316,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,37126f36a3c04a7828daadd7c0165b30885840318e1723ccb47bcc1d37166fda
warm-100pct-hits,cached,32768,measurement,3,0,optimized,184,262144,7536640,170360832,262144,0,0,2372,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,6d8b5b3ca90788402628ad9a9d193402ecf32434ddcd2d736758e2bf6eebc3a7
warm-100pct-hits,direct,32768,measurement,3,1,optimized,511,262144,7536640,170360832,0,0,262144,2236,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,dfda358e35c3770a410827bc45b6d60348cc565f0e5495d2899be6a283f4e43d
warm-100pct-hits,direct,32768,measurement,4,0,optimized,549,262144,7536640,170360832,0,0,262144,2236,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,dd34190517829540cbc0c88e077669aae419631732e1fb1424636864d38d93e5
warm-100pct-hits,cached,32768,measurement,4,1,optimized,180,262144,7536640,170360832,262144,0,0,2344,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,23b592e396e6dc94f132346783a606b31cac7ca01d56e83cc2d02c4d8bca6dc3
warm-100pct-hits,cached,32768,measurement,5,0,optimized,184,262144,7536640,170360832,262144,0,0,2372,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,ad8267bcdb257caf6585771fa148930ff31c71ca62e031d47b817eabfdaf69b2,6d8b5b3ca90788402628ad9a9d193402ecf32434ddcd2d736758e2bf6eebc3a7
warm-100pct-hits,direct,32768,measurement,5,1,optimized,510,262144,7536640,170360832,0,0,262144,2184,69e6825867261ec0c659012ac451057dce72b2b125c5ab8df6e23d0475af92ea,e24e2ccad181300ec5f2aeaf028975eb32ffd77f0cee88d909181ecdcab9f724,2a373f0e19503d56ec25f8cb23f6d07fef083e6117758e13713badb0e9a2d632
cold-eight-once,direct,32,calibration,0,0,optimized,1,256,7360,979704288,0,0,256,2228,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,0c72d885ee491f7fd469e6271397d97b3f88796e3c1348e030b3b5f10ac0b18d,ce359ba30ce3ab24eec58c775d7afdcc814cf92be6ccf064215b9d22c133d00e
cold-eight-once,cached,32,calibration,0,0,optimized,1,256,7360,979704288,0,256,0,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,bb5a55e8643e5046b63352eaea136c5295b6cc955aa1f7986a4d1d45fef9bc34,aac5a2125cec28eb2987ff1f120c0a346ae505321b4bdbb5033bd737d956605d
cold-eight-once,direct,64,calibration,0,0,optimized,1,512,14720,3553579968,0,0,512,2236,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,02c1d22122905cb7a8dff919bd5f86a23e63eae1c32577478510026940b2f777,1b248e6042ca14ef25121444d79181ef85a744f0f2d48c9d07a16a7735fed364
cold-eight-once,cached,64,calibration,0,0,optimized,2,512,14720,3553579968,0,512,0,2216,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,af6628182b2c204c56cd806bd9011847349b013fd567ede67f771fc3396df207,627dedcb21df246e54c8dd74fd9c5937346e465ddd8579de111cb9bdf688a999
cold-eight-once,direct,128,calibration,0,0,optimized,2,1024,29440,2469603200,0,0,1024,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,8dab32df0237ca62c61d2d3ce291dfeb4207824e3ee80b7a4861927969a32291,763d9f6b7365efd4f3d43f104b8191712d65a43249fd59f566d3d70aa4bd62e3
cold-eight-once,cached,128,calibration,0,0,optimized,3,1024,29440,2469603200,0,1024,0,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,e8a95e5ae31475e8890d5cd403ea659b305f38da301ffaba91c85ae450564a6a,35cebe0f9c9df46411b75d6c96ed50b2be241a9ceea457614086ceeb96ce0de6
cold-eight-once,direct,256,calibration,0,0,optimized,4,2048,58880,1354256128,0,0,2048,2260,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,0da437f5ca81bc10e9500eb4c1950d94d556700e01bc1a76551ac875847f628f,60c7e2f1e80746e614809e62d41d89204a574ba5da87e11f6f48928ee16923c6
cold-eight-once,cached,256,calibration,0,0,optimized,7,2048,58880,1354256128,0,2048,0,2204,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,7bc8c4cbcfe12a6ebde95aa84ac5c25720857e567668ef564786a7ad489b5212,2001646109bceec4756b95b387184758079347cdaabde56818303e8cd51688a7
cold-eight-once,direct,512,calibration,0,0,optimized,8,4096,117760,716742144,0,0,4096,2184,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,6218e8e8b3115655787c24399962789326131d6ab32c6c8525796683bfbc2d2c,8de66245ec9e400417f6dd7e609d3fbe9746b48af17737516e13ed0001e0cc69
cold-eight-once,cached,512,calibration,0,0,optimized,15,4096,117760,716742144,0,4096,0,2204,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,e5d658e73e7616fc1cb6d88383b70157e187242ccdadecc997a6d656f0e8b96b,52d54d8a4e9c0490e1d17f7a355199bba8e892f8da36abdb2922c58a11623743
cold-eight-once,direct,1024,calibration,0,0,optimized,17,8192,235520,2056338432,0,0,8192,2216,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,92213c5a9785c3b080c5df3eea7bbf3f0c3d72a54bbd27d9d9f365dd6e4c7e5c,3b84f8e57512ee7e734ce02276fdb730b0b8c2b8aa75cc85c9d5cf83b94647dd
cold-eight-once,cached,1024,calibration,0,0,optimized,29,8192,235520,2056338432,0,8192,0,2256,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1e81a9cb81e13e354c59b1f4a40842555db332c68bef70a56eade79eb64c3db6,2be2ab484e368714d754c6d51cbc2b273c3bff6bfd0f86fb3c9eb02873eed78f
cold-eight-once,direct,2048,calibration,0,0,optimized,31,16384,471040,2309126144,0,0,16384,2236,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,7bb3cc0968f13284de4be3a2ba61fb550b1cde922df2f6d02314b225705f4dc1,0d6c38139bed75bd941a99ab2320de847e03e2ef384a2d03c0fb6d082771dd91
cold-eight-once,cached,2048,calibration,0,0,optimized,57,16384,471040,2309126144,0,16384,0,2220,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,00c124b4e32317e3468c0318e1adde063da267836b950bc9520b7b1b2d7eae1f,c482f0bbb788c981379c185e3d32360a042cda1aff6cef42eca07b41072166cd
cold-eight-once,direct,4096,calibration,0,0,optimized,64,32768,942080,1699016704,0,0,32768,2208,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,8c900842f6ef5c37371cf748df1ac285d628a10a591a651870695f8b6cb297f7,d4fcfebb51b6f02459abfab627f65b31de9a545c4e8b54ec721162dcbe364684
cold-eight-once,cached,4096,calibration,0,0,optimized,116,32768,942080,1699016704,0,32768,0,2260,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,53286a8744c1ded8ca2b82046cfa6882fd7d56325348e8374a48904263845aaa,eb8e319630d4772e6e1f61712a624a03d1c9f5fd4ade3b6393d965dd1a6ebc27
cold-eight-once,direct,8192,calibration,0,0,optimized,128,65536,1884160,311025664,0,0,65536,2228,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,85f96662f3d0349ef5aaa01e9bcea4712e8a5c0603ad206613b464201fac9dc2,21fd5e65150ec1e7b0ebb8bb46a450efd7a8cb778ba2ee231093f03822872798
cold-eight-once,cached,8192,calibration,0,0,optimized,235,65536,1884160,311025664,0,65536,0,2208,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,9868c027effbf9d0a1c80d825aa08368ed3d9347102403658a088c8423fa0dea,42244266343d2b2ac7084630b1719e51c0b3e76aa20d345cac64eaff400331ad
cold-eight-once,direct,16384,calibration,0,0,optimized,256,131072,3768320,1158922240,0,0,131072,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,e20fadcd9150312ac670026b36d50b683e0d0ed4a4b9b7ab05677db1aeca3287
cold-eight-once,cached,16384,calibration,0,0,optimized,480,131072,3768320,1158922240,0,131072,0,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,46be009bf94890fe01b70a55d12e6463786ac207188abfd3693b2a93dc3ca3d6
cold-eight-once,direct,16384,measurement,0,0,optimized,270,131072,3768320,1158922240,0,0,131072,2188,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,c67ac5989e903dce4e7df2004694308923160f2a4268eab1f29fe1079bba794d
cold-eight-once,cached,16384,measurement,0,1,optimized,454,131072,3768320,1158922240,0,131072,0,2208,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,bfa56779f85aecbe445c59cb14d740b2ffe6f6da417c21aac99069de7c360527
cold-eight-once,cached,16384,measurement,1,0,optimized,485,131072,3768320,1158922240,0,131072,0,2204,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,dd4222052896e3ab16f1c194612023d97ef7f0772eee85b814f517ce57478b0b
cold-eight-once,direct,16384,measurement,1,1,optimized,252,131072,3768320,1158922240,0,0,131072,2224,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,e9f49d9a080d50381a98e6792e5e00fa345eeb8272cae1490e0dcfeb1b56d57d
cold-eight-once,direct,16384,measurement,2,0,optimized,256,131072,3768320,1158922240,0,0,131072,2204,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,e20fadcd9150312ac670026b36d50b683e0d0ed4a4b9b7ab05677db1aeca3287
cold-eight-once,cached,16384,measurement,2,1,optimized,475,131072,3768320,1158922240,0,131072,0,2228,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,049b8605037d88b917f6bae2e54c77613ade1969ec0de9151da275d5e5c8ce6f
cold-eight-once,cached,16384,measurement,3,0,optimized,472,131072,3768320,1158922240,0,131072,0,2208,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,2e9ec8162ecb53af98c67160674e4cde55e81b01202b4d0e49e402d30bf6aa40
cold-eight-once,direct,16384,measurement,3,1,optimized,253,131072,3768320,1158922240,0,0,131072,2220,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,5a1623ae7c8d61e434cc0bd6e5774a33567027a5f94387d2994555f771c58c73
cold-eight-once,direct,16384,measurement,4,0,optimized,265,131072,3768320,1158922240,0,0,131072,2260,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,a89d933021604d5585c6d841a144af74aa7a9745f6114777b59205618a849350
cold-eight-once,cached,16384,measurement,4,1,optimized,478,131072,3768320,1158922240,0,131072,0,2236,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,5a658b526cc6ae6a655be4b7565a54f33982faf230190809f8e861d441da1d26
cold-eight-once,cached,16384,measurement,5,0,optimized,529,131072,3768320,1158922240,0,131072,0,2208,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,1b798b10565345b9fee4c1aff5ef53881e0f40f6996842942ebab1bff7b160c3,ca40e7d357da74315f6c38b9b59237406cb98e0e6eb0f8af8ceb66000b0e69e1
cold-eight-once,direct,16384,measurement,5,1,optimized,258,131072,3768320,1158922240,0,0,131072,2184,f67165d7128ad13b832a3b9c9100e1ea34d4e84bc7bab7bc8e03d282355d18da,a2fdc9eddfa1ad0cb0ac28c7e0c66a8a4a2a343e5cee89490588dd8bd0f191f5,3577aaa4a5a18626a08b46c3c214a37bc3ddc53775bf8d3b77769bc2c08ba9d8
warm-eight-large-arena,direct,32,calibration,0,0,optimized,0,256,7360,979704288,0,0,256,2184,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,130c7cb062ab0a3b47caf7ecde7a7c3a915f2424a6308d4a48588e83032ba30c,d139a0d9c03e4f263befb7e6cbd63696575f4a250814cf25449cdb9636da91b5
warm-eight-large-arena,cached,32,calibration,0,0,optimized,0,256,7360,979704288,256,0,0,7580,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,debc13e948a462b82ab306d47b656e2a5dd1ff84da2c44f00dd1e281116dde88,ade81c158f8e959d483011ebc376d3098f122a706bd5b89c577f1c40af02a8f9
warm-eight-large-arena,direct,64,calibration,0,0,optimized,1,512,14720,3553579968,0,0,512,2236,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,1fd7a7468cbfd831511796f267ddc30f2123231000b634326158f93300ec4993,2902276b42c830d18717635f9c010aff863d0abd9e55e2912fbba439b9fad5f0
warm-eight-large-arena,cached,64,calibration,0,0,optimized,0,512,14720,3553579968,512,0,0,7564,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,a255558b38b1d2dae7d61072aae15fcb5648bcc5a940f6b47088d313c55bddc6,0fd4b045d25f33595961743a3924f5c3b9602a742599314e88b2f187d7c7e0e8
warm-eight-large-arena,direct,128,calibration,0,0,optimized,2,1024,29440,2469603200,0,0,1024,2212,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,2319bd50aa301c7e70a4bc310ccffb0855aa60cf1019066ebec0e3cc26d67ed4,b417a9870567af8f7269e8f2d0a31644b95bd48415b08505676788b6337affef
warm-eight-large-arena,cached,128,calibration,0,0,optimized,1,1024,29440,2469603200,1024,0,0,7580,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,490d101f164f0e8bc346747f81259802092e60582ecc743b317c348c832b22bf,cb82327c1878bb73869ddab8b5b23508440e4a7d689a3739f259249ca33f52cb
warm-eight-large-arena,direct,256,calibration,0,0,optimized,4,2048,58880,1354256128,0,0,2048,2252,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,7522a9b13039cc7d8b40cb5caa0c9a5b6f5839d1ccc89bf8794bb4a440095728,b7637a3382c694d01f22fec5793476d3f13af80cf2b356b8eb883236394afd11
warm-eight-large-arena,cached,256,calibration,0,0,optimized,1,2048,58880,1354256128,2048,0,0,7612,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,32be29ac4353d11a93b0ee93d74eb979f1b22aa1d739bef4e1113858a2698add,20d789e1dc2d4703bc63bdcfd9b44cbba4ae055d5555f47e5faab4aff4cfb7fa
warm-eight-large-arena,direct,512,calibration,0,0,optimized,9,4096,117760,716742144,0,0,4096,2268,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,6c7646909f72a09e2b030c7f9ba18417c38990c79203c0de646a09b33bfa5842,e7db4d160d72bb2dcb1b72d1fe36b2d128f84a633de4b7bd75e380c5ee608816
warm-eight-large-arena,cached,512,calibration,0,0,optimized,3,4096,117760,716742144,4096,0,0,7564,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,132d15758ce99b9c10bad7f15e5b03699cf720a68df3e40139cd832f543c9e41,85177731f084f5ff935ceec5f764ba60bcfa7a1efe62436734b306d44ed53f83
warm-eight-large-arena,direct,1024,calibration,0,0,optimized,16,8192,235520,2056338432,0,0,8192,2184,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,c4318a136c80b3dffb9e47bd46d54ea24406046276a3a89509e544b80320dea2,83a43441eb6203f65a0bb61a2e39363ebcc275046d14ddf0132523aff63e4132
warm-eight-large-arena,cached,1024,calibration,0,0,optimized,5,8192,235520,2056338432,8192,0,0,7612,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,2fc6ee5e18b06f346f2cdf7ebacd85b6b97a0aee0c577c0aa927b42d936d27eb,85ee4bde8d856431e7e1ee5bfbe9558fb7c479455b27d13c576ae5c497c2ce7f
warm-eight-large-arena,direct,2048,calibration,0,0,optimized,32,16384,471040,2309126144,0,0,16384,2216,9c958f553c45695ea4a1e1bb6fceb1beb0a69cb59000e3b954b1740a4f930d60,e4dfaba049be99b4dd52197cf46010faf8156f65da04b7f9385d870b847d7203,926cfff5ed83b641d77d0f37bc69506deb53e422d3816ed782112227db1f04d7
