case,arm,rounds,phase,pair,order,mode,milliseconds,input_sha256,stdout_sha256
chess-castling-hits,hash,512,calibration,4,0,bmi2-popcnt,19,15deb9be3ffc2c0ba65bbaa9fddef8a5e26233fbcdadf7e53b099adcf92c10e4,3affda20a457840263274429e9fbf8d225e316fd1130186da8613629e0e8c1ec
chess-castling-hits,scan,512,calibration,4,1,bmi2-popcnt,129,15deb9be3ffc2c0ba65bbaa9fddef8a5e26233fbcdadf7e53b099adcf92c10e4,e88d506ccc5e09651ae37bbb86a310165ef8787c30760670f8158ba6c9ba7b98
chess-castling-hits,hash,1024,calibration,5,0,bmi2-popcnt,44,fbb4b0a5052c2e882798a77aa81c8c1c0a6fd1837179f3a70697c6d7afef6b25,c4ceab074fae7bbb28613dbfd6c79478cc22ab93a2c2d69456bfe9fa669aead0
chess-castling-hits,scan,1024,calibration,5,1,bmi2-popcnt,251,fbb4b0a5052c2e882798a77aa81c8c1c0a6fd1837179f3a70697c6d7afef6b25,5087e05e53583f6d8c66e42c488c956c9d4a91724f5ad2a7eb8a65d4a8a6317a
chess-castling-hits,hash,2048,calibration,6,0,bmi2-popcnt,90,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,b9100b91288ccf6cf2ddd637e081a904fc17c84c7a99297688fd39888aacc11d
chess-castling-hits,scan,2048,calibration,6,1,bmi2-popcnt,499,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,8d0be724a1c78fb22b34d3a1389a8f0351bccfda83b11398c5a4e8576481468c
chess-castling-hits,hash,2048,measurement,0,0,bmi2-popcnt,77,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,a3092c34db195fe7b0723a3a77040dc4bade514af9c0175a4cd7a0402ef85a35
chess-castling-hits,scan,2048,measurement,0,1,bmi2-popcnt,497,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,4be2d3a622d8f4b881e71e22a38d3ed9ca2f5055be4b03b79f82c1ebfb8ee513
chess-castling-hits,scan,2048,measurement,1,0,bmi2-popcnt,503,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,314835c79fce83c5c72b8c63e93e396883e158fe850939ff366bd3559feb1171
chess-castling-hits,hash,2048,measurement,1,1,bmi2-popcnt,78,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,8318e48d02e5035b393b5c9e1690d24133528c3f3db44ec04311145593dc416a
chess-castling-hits,hash,2048,measurement,2,0,bmi2-popcnt,79,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,83c864d9861afdcdafb2df79e70355aa31fd961ac9e0f239b6417beca3be761b
chess-castling-hits,scan,2048,measurement,2,1,bmi2-popcnt,515,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,d273552d9398e78977e562bceccc4ff8849f8de70e1fb4ebe21350bf0c93a542
chess-castling-hits,scan,2048,measurement,3,0,bmi2-popcnt,498,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,a5a846629e3ab4cc57fb45d628a4f983ccac4ed687b0cb255237a65cd91f761c
chess-castling-hits,hash,2048,measurement,3,1,bmi2-popcnt,78,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,8318e48d02e5035b393b5c9e1690d24133528c3f3db44ec04311145593dc416a
chess-castling-hits,hash,2048,measurement,4,0,bmi2-popcnt,76,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,1f0edbbc513036a900b5dd6aec9d952546cda52246bb6f50526d23c63e528a73
chess-castling-hits,scan,2048,measurement,4,1,bmi2-popcnt,497,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,4be2d3a622d8f4b881e71e22a38d3ed9ca2f5055be4b03b79f82c1ebfb8ee513
chess-castling-hits,scan,2048,measurement,5,0,bmi2-popcnt,498,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,a5a846629e3ab4cc57fb45d628a4f983ccac4ed687b0cb255237a65cd91f761c
chess-castling-hits,hash,2048,measurement,5,1,bmi2-popcnt,83,663e39665f17498572e4a68953c2fffbe5ddca43dd9469adaf053fb6c60c2b91,528e08dd5f8bf7d7eef2172581e1579afbe1f52648feff1559585ac5a0cba2e5
chess-castling-misses,hash,32,calibration,0,0,bmi2-popcnt,2,0befd678f3c58f6a6e21b7452ec1dde6da54ba2f4a9c478b3495443b9d0ae54c,78ee2cc09c3cd249e62671a0e83dc739c547852db8334ad80108078c40d6040f
chess-castling-misses,scan,32,calibration,0,1,bmi2-popcnt,15,0befd678f3c58f6a6e21b7452ec1dde6da54ba2f4a9c478b3495443b9d0ae54c,1727d358734573fb9c4187b749d8165b6c935b0b21b65d32ce923dbe03aa3171
chess-castling-misses,hash,64,calibration,1,0,bmi2-popcnt,4,b3d0b737a8717f85ede35a4a9347e6d9b817dd1a19f58d4422440d54b42f5223,a5a4127e44c2cdcef35e195d78e63e45d03489524fa6e7f96f8dee79786a6ffb
chess-castling-misses,scan,64,calibration,1,1,bmi2-popcnt,30,b3d0b737a8717f85ede35a4a9347e6d9b817dd1a19f58d4422440d54b42f5223,0ed0bb78206a958e7ace5663a2493337cb2c7a6d4974ebaee37bc9fcd991f67c
chess-castling-misses,hash,128,calibration,2,0,bmi2-popcnt,7,a17a8d0e49d84c61bf30ca47a57be74af511f2c6ea1352fdae416300d800e6ea,66845ebee2d75910b9a65d7e46e7d6510a90b11e31d6b5635df6571e55cd3724
chess-castling-misses,scan,128,calibration,2,1,bmi2-popcnt,57,a17a8d0e49d84c61bf30ca47a57be74af511f2c6ea1352fdae416300d800e6ea,76ed5b4b5e63b7e5554322c8e1aa848bff1e2d0cd09412211c3559d33061a41c
chess-castling-misses,hash,256,calibration,3,0,bmi2-popcnt,16,b36387239414189a5bde4cf09ae422612c67d8ce704e9fc2a800f6001314fa03,ca65e26d6da06be1a43bcc84725474c69d039411d469d4ab5f05623c38fd6c4e
chess-castling-misses,scan,256,calibration,3,1,bmi2-popcnt,113,b36387239414189a5bde4cf09ae422612c67d8ce704e9fc2a800f6001314fa03,f9ae21d3d621fc089d93b9401a885df23c51deff247bd7c27a701b4fe6d38d27
chess-castling-misses,hash,512,calibration,4,0,bmi2-popcnt,38,bc6b5c99350c32d524bfd8ed9bc15f3d910238d7f5dd31adca5d5097cd45c190,95f6ae900f2243fb1542be53fd92bedc05000ae3113ba3d271e890c1334ada9d
chess-castling-misses,scan,512,calibration,4,1,bmi2-popcnt,225,bc6b5c99350c32d524bfd8ed9bc15f3d910238d7f5dd31adca5d5097cd45c190,46ff5888296e6478d19cf64ad17874ef4a7b5a6c3e624d7678f849c7f130b423
chess-castling-misses,hash,1024,calibration,5,0,bmi2-popcnt,56,a299ca7d9499df8134c6ffc568e9c9966cdefe608bb56045bccd78447c9a129b,478935591da61a7165f0c666c5d3f9a360a61dc2dd16646d6a24e87995da7e57
chess-castling-misses,scan,1024,calibration,5,1,bmi2-popcnt,448,a299ca7d9499df8134c6ffc568e9c9966cdefe608bb56045bccd78447c9a129b,221d4099f23ea5f5a04c39f6c22b920d01cbeb46a59d878b37dc3c48b218f99e
chess-castling-misses,hash,2048,calibration,6,0,bmi2-popcnt,104,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,a331988e4c4e506ead9b2646e3cc589d67fdf9de85200babe20c46131fd93517
chess-castling-misses,scan,2048,calibration,6,1,bmi2-popcnt,891,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,73ddde0947e4bc9f7a845e870c9000fe746cc3dbf5d38e8359dec4501b7a1121
chess-castling-misses,hash,2048,measurement,0,0,bmi2-popcnt,111,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,526f39e478f1a42912e0cf47de8ccc787dd9dce8fcb1d3bf66adee93db88dc08
chess-castling-misses,scan,2048,measurement,0,1,bmi2-popcnt,894,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,8211378da72e09345a9f8bdbed103f2918e5ba94d8f3951451999f0da5576061
chess-castling-misses,scan,2048,measurement,1,0,bmi2-popcnt,890,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,dd02d585a15e822428c40d4dece4339ed4a3f73dd2266a99bc5454b52286efb1
chess-castling-misses,hash,2048,measurement,1,1,bmi2-popcnt,101,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,ee5712bb0dde6511919d80b8f4ad9672f6879c7e4df68d713ae5eae81a7f368d
chess-castling-misses,hash,2048,measurement,2,0,bmi2-popcnt,103,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,2a9ed91f1cd3c76ee8fc690fcd2f6082d18243197223fca088c2ac79be25944e
chess-castling-misses,scan,2048,measurement,2,1,bmi2-popcnt,895,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,3a0b8c04f790a311dfd7ac1023e664a92de7020b54cf11c5ea0d2a9afcf537c1
chess-castling-misses,scan,2048,measurement,3,0,bmi2-popcnt,893,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,9041901a4622193cd060ba5d7cbc73da25c7dfa6af9a03d2ae6b68f2649cd05b
chess-castling-misses,hash,2048,measurement,3,1,bmi2-popcnt,104,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,a331988e4c4e506ead9b2646e3cc589d67fdf9de85200babe20c46131fd93517
chess-castling-misses,hash,2048,measurement,4,0,bmi2-popcnt,104,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,a331988e4c4e506ead9b2646e3cc589d67fdf9de85200babe20c46131fd93517
chess-castling-misses,scan,2048,measurement,4,1,bmi2-popcnt,895,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,3a0b8c04f790a311dfd7ac1023e664a92de7020b54cf11c5ea0d2a9afcf537c1
chess-castling-misses,scan,2048,measurement,5,0,bmi2-popcnt,929,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,189a6a7868172c7497369c1cba9b7902c92617412ac86ca43c6fca650224dae7
chess-castling-misses,hash,2048,measurement,5,1,bmi2-popcnt,101,04b12081a1c70643a34efe40846e6d0c76bfdf2007ee5e7f0c5b6cef47a14bc5,ee5712bb0dde6511919d80b8f4ad9672f6879c7e4df68d713ae5eae81a7f368d
chess-castling-churn,hash,32,calibration,0,0,bmi2-popcnt,2,ec8f7044d066b3d950f756e2a79cc44363d259362f18b085e4542f8697b446bc,51ab55d4dd48d7a120c34580e6b0f63a45a375f52f2ac39917f2f991d950e638
chess-castling-churn,scan,32,calibration,0,1,bmi2-popcnt,9,ec8f7044d066b3d950f756e2a79cc44363d259362f18b085e4542f8697b446bc,4bd72d3fc955a533e5f97bdf12257eb87e4bbb505d9070bce7493721716578ba
chess-castling-churn,hash,64,calibration,1,0,bmi2-popcnt,4,bba1a9610cfd16f5019f90521a68b0d142478a4cac0c1b4768a5489340bb5c40,b4e6029678f1a0e556a9c0a5a292f25d37504766a8ea0f4e6bdff85acc01d0e3
chess-castling-churn,scan,64,calibration,1,1,bmi2-popcnt,19,bba1a9610cfd16f5019f90521a68b0d142478a4cac0c1b4768a5489340bb5c40,57752e4cac0df553481e30bd0a12530ef76616d9b89144e199b03e3aa2539481
chess-castling-churn,hash,128,calibration,2,0,bmi2-popcnt,7,7ebdfba2bd856e0f4529a9b08e96533fce3917dc054059f4c57120637a66c626,483cb041bc5cddd88fc69d12e7c0c22d90bc7fdcc5144097a02abd87becdac29
chess-castling-churn,scan,128,calibration,2,1,bmi2-popcnt,42,7ebdfba2bd856e0f4529a9b08e96533fce3917dc054059f4c57120637a66c626,00877c2e586070d47890ea22ab4bff01fb0deb1bb6b1d05e3a99f35f39895743
chess-castling-churn,hash,256,calibration,3,0,bmi2-popcnt,13,6629860beee3b7a07a8d22925f51b436eabcdd2883711dd9e926a6a18e7f94c0,9490eaee0a21e9ae9437e2ae22c24222306b1a5bffc48e13aae4d3d300f548ab
chess-castling-churn,scan,256,calibration,3,1,bmi2-popcnt,75,6629860beee3b7a07a8d22925f51b436eabcdd2883711dd9e926a6a18e7f94c0,fe820a8bba9a6fe126b47bdd84ff5c9e93b3daab47c8e3506669e6a19652c87c
chess-castling-churn,hash,512,calibration,4,0,bmi2-popcnt,25,b2e6fb9ade5efdbe878971ae5081ba296d200b703a488e4c4729e0022447873f,642726bcc8c4d43f005dd230453fff85435f784c3d4cb0f2d7ffc8a77b917fe3
chess-castling-churn,scan,512,calibration,4,1,bmi2-popcnt,151,b2e6fb9ade5efdbe878971ae5081ba296d200b703a488e4c4729e0022447873f,db3418bf8bff72020d4b3b96c9d380cd8aee66d979cbacacad92b292f1a7fbab
chess-castling-churn,hash,1024,calibration,5,0,bmi2-popcnt,57,d3488952a8b9ea827f355196d40bb968217da2b16d80eba40e3209bf6ab3d88b,841fb1e84b31568821d5819c8f1633a8d072f880b13a26f6176bd3c8d15b122a
chess-castling-churn,scan,1024,calibration,5,1,bmi2-popcnt,301,d3488952a8b9ea827f355196d40bb968217da2b16d80eba40e3209bf6ab3d88b,c78748680443fde586eef24cd18ada27f2daee1a1d6a6045409f07bcbd219018
chess-castling-churn,hash,2048,calibration,6,0,bmi2-popcnt,96,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,d54f2361fb5bfcabfc7d26cb93e781ca7859a1eee64ab9b1a13ae464024bc486
chess-castling-churn,scan,2048,calibration,6,1,bmi2-popcnt,650,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,dae7f78b4bd888d840caa897a242edbdee280801e8da5684ec14615a22f2b5d4
chess-castling-churn,hash,2048,measurement,0,0,bmi2-popcnt,90,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,b57d6ae9766e682a3230bfb1bc77da329920329b8f5cb876d2660e7ffed1f6e8
chess-castling-churn,scan,2048,measurement,0,1,bmi2-popcnt,595,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,f0091dae15d16dd367816afd818e053fc43e480975b536165e727d9f44375697
chess-castling-churn,scan,2048,measurement,1,0,bmi2-popcnt,598,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,2e5676919610bae0d1116c99160695ed0819e5a6cb9b23c66a391ad6c49e32bd
chess-castling-churn,hash,2048,measurement,1,1,bmi2-popcnt,106,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,94244f2d7996eaf5e04d9d96ac58eccebc43e87512919690836a0ebd16c4aaca
chess-castling-churn,hash,2048,measurement,2,0,bmi2-popcnt,105,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,2b9972a97e5089241bf5d80fe48a65b25b3920c6b4569885701d6bb6ff7694c7
chess-castling-churn,scan,2048,measurement,2,1,bmi2-popcnt,595,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,f0091dae15d16dd367816afd818e053fc43e480975b536165e727d9f44375697
chess-castling-churn,scan,2048,measurement,3,0,bmi2-popcnt,592,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,a625d54e40b576b34afcefffc9bdcc4c46ed09077e06de2fa51cb40e30935aef
chess-castling-churn,hash,2048,measurement,3,1,bmi2-popcnt,96,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,d54f2361fb5bfcabfc7d26cb93e781ca7859a1eee64ab9b1a13ae464024bc486
chess-castling-churn,hash,2048,measurement,4,0,bmi2-popcnt,96,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,d54f2361fb5bfcabfc7d26cb93e781ca7859a1eee64ab9b1a13ae464024bc486
chess-castling-churn,scan,2048,measurement,4,1,bmi2-popcnt,599,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,d42f6ac06215e898c9d93543e31f65836e434ea1058664fb2d62342b7fe587d5
chess-castling-churn,scan,2048,measurement,5,0,bmi2-popcnt,590,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,9dede859d26b7f0147269de57702724f45f78fc15bd870d65271f8775b9e15cd
chess-castling-churn,hash,2048,measurement,5,1,bmi2-popcnt,101,3efb8552823ea94336b0d1347c97fed6a9ac370af2a04b965a4851afc4326b32,9ceef988cb443e556095870f6b9faf8cf9eb66279beccc8b6d1ed24627b50238
chess-ep-hits,hash,32,calibration,0,0,bmi2-popcnt,2,0ef9a9566d974eb3f0545ed5e502f8f56fff7b7386c748622f4c588712981be7,f155a4203a02f14e5f9a5918f2f25aa5d456c02c48529e15764a272b86ea6b7d
chess-ep-hits,scan,32,calibration,0,1,bmi2-popcnt,8,0ef9a9566d974eb3f0545ed5e502f8f56fff7b7386c748622f4c588712981be7,98ca9318e0a26ea259b570d913a7481f255baa733c05fe3dd8abc785ebad3223
chess-ep-hits,hash,64,calibration,1,0,bmi2-popcnt,3,935b2f91f25d1d4f0b96ad3324f7393b73d4658ef52549ca3d070cde0a3939ce,723bcc6d22e99bd768f2661bd19ad3ba757cdcec0c303588d0ebed8bd050fa90
chess-ep-hits,scan,64,calibration,1,1,bmi2-popcnt,18,935b2f91f25d1d4f0b96ad3324f7393b73d4658ef52549ca3d070cde0a3939ce,bf15ea6d674d58386947576d2b8bfb233e6c1db02390e59bb07bc564e480b773
chess-ep-hits,hash,128,calibration,2,0,bmi2-popcnt,5,5f955c74110b08deed09be9573fa55a9885bde7ea53bf41f71446a56cf9b26f9,46b2fccd207ebf9faba94804b3d5ec961854bddce3b3ad43df4c1fb2e2680998
chess-ep-hits,scan,128,calibration,2,1,bmi2-popcnt,33,5f955c74110b08deed09be9573fa55a9885bde7ea53bf41f71446a56cf9b26f9,b88f714177fb23279460254f6d14ceac98f2e035906bf01251485aec55c2710d
chess-ep-hits,hash,256,calibration,3,0,bmi2-popcnt,11,7387755d7c08bbfd11602154269722cf8b0af05153237a94ab991969695b3b47,b322d74cd952155805c630a8b51f2d0ce69b16d679f72891b3b419fdba841c56
chess-ep-hits,scan,256,calibration,3,1,bmi2-popcnt,67,7387755d7c08bbfd11602154269722cf8b0af05153237a94ab991969695b3b47,8f3d4b6f928618f39164aadbb6d162045919cdd56b2ea0edd43195bba7ca77f3
chess-ep-hits,hash,512,calibration,4,0,bmi2-popcnt,20,7910ee1ab9f769c1ac0aebd11419cf21476e1a142c6779b96838c5483a475e97,e7228ae662e57d7ecd84ad498d1d3c3b1b993642065b94ee801d326e6acb0283
chess-ep-hits,scan,512,calibration,4,1,bmi2-popcnt,127,7910ee1ab9f769c1ac0aebd11419cf21476e1a142c6779b96838c5483a475e97,8a00b45546c7e0a92e8d1bd9832ab94aafabec26b8b9c1b0a3cc5bd782ffafe6
chess-ep-hits,hash,1024,calibration,5,0,bmi2-popcnt,39,b2b6572353f56cf7ac4efe097e00ed93002a4119ab795a0ca96024c7adbffe78,850c05d2acc71030d0316fa72296a5eef8f40c4f35043302926baf2b6fd5d1e1
chess-ep-hits,scan,1024,calibration,5,1,bmi2-popcnt,250,b2b6572353f56cf7ac4efe097e00ed93002a4119ab795a0ca96024c7adbffe78,7064ee07f40d2321282a0ac2651038a91ae02e0b4cca6bfea164aed2695268be
chess-ep-hits,hash,2048,calibration,6,0,bmi2-popcnt,87,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,53ff7e071b5b35afb1b6d8e875bc718ff82e0f5668908e7bad1cd0e12bf9a2e4
chess-ep-hits,scan,2048,calibration,6,1,bmi2-popcnt,502,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,fab1853102655f988ec8030a3f517503b276d80cf7246f217a91af12e75750f8
chess-ep-hits,hash,2048,measurement,0,0,bmi2-popcnt,83,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,4705fe908e017d7cf045a8128d1b2b9f0ec7570b16cb5221124da403117c2c77
chess-ep-hits,scan,2048,measurement,0,1,bmi2-popcnt,537,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,d6019a1fa99f540c33672c49281bb823dfd2a57c6cf5ad956ec3d2fb4e4e1d54
chess-ep-hits,scan,2048,measurement,1,0,bmi2-popcnt,498,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,10afb3fd486f49caac382023b27a207e45d01236a52f22d8efd8fb319fa280e8
chess-ep-hits,hash,2048,measurement,1,1,bmi2-popcnt,81,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,fe8d091333ede7dc95dc9917265477f5f91923639170278afb2c8ad746d13a5e
chess-ep-hits,hash,2048,measurement,2,0,bmi2-popcnt,93,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,49889c0ba61312cd6d4f8c2f8d464f6ba12fdaf1266be9fff845a0ab462d08e5
chess-ep-hits,scan,2048,measurement,2,1,bmi2-popcnt,497,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,34b3692b65611cb35324b2fc33e2d599cee5f62bbbc3efc076b0a7887e83a127
chess-ep-hits,scan,2048,measurement,3,0,bmi2-popcnt,498,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,10afb3fd486f49caac382023b27a207e45d01236a52f22d8efd8fb319fa280e8
chess-ep-hits,hash,2048,measurement,3,1,bmi2-popcnt,86,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,c50ba17da5bcc36b8f6421fea259912f6bf06ae30afa2f174eb7f55638cf1d44
chess-ep-hits,hash,2048,measurement,4,0,bmi2-popcnt,81,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,fe8d091333ede7dc95dc9917265477f5f91923639170278afb2c8ad746d13a5e
chess-ep-hits,scan,2048,measurement,4,1,bmi2-popcnt,504,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,9570eacbf501f2cf3ca10b52ece0288b3e424612b851124b8119c5816346a25b
chess-ep-hits,scan,2048,measurement,5,0,bmi2-popcnt,536,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,84058bdded97d95c03ea3dc2e15077041dae2abb69b7eca816f50ad2243fae1c
chess-ep-hits,hash,2048,measurement,5,1,bmi2-popcnt,86,43fd189cc8cc5c717b80c6109d9ce564dd0b26b1271b6f1cd90ba97c6dd09008,c50ba17da5bcc36b8f6421fea259912f6bf06ae30afa2f174eb7f55638cf1d44
chess-ep-misses,hash,32,calibration,0,0,bmi2-popcnt,2,7d62dadfc44bc170288f5c757a8a5bc9f052e7d5e3bace4f27efc25acc82bb72,170175b16eeab0695933a4260b5888d7b234e98cac5b36ad7ff9dcead19ed504
chess-ep-misses,scan,32,calibration,0,1,bmi2-popcnt,15,7d62dadfc44bc170288f5c757a8a5bc9f052e7d5e3bace4f27efc25acc82bb72,83997160e56115228236a06390a4e66dfbb514455031fa149bbab41751b53008
chess-ep-misses,hash,64,calibration,1,0,bmi2-popcnt,5,bade2c4f1a6acc9c34fb1eb3fdf7bc806570f4551d69360d7be94e677ebe744f,cfe21b4b2c67d44c4fad7df8bd5c4a172f526c3c5a2b8bdc20cf048da5f22ca9
chess-ep-misses,scan,64,calibration,1,1,bmi2-popcnt,29,bade2c4f1a6acc9c34fb1eb3fdf7bc806570f4551d69360d7be94e677ebe744f,76f6a5b74683090a89cc6c68bee2b7e5121857b0939b19e4376c36de3003d869
chess-ep-misses,hash,128,calibration,2,0,bmi2-popcnt,7,cf52186cb79295167695e5fd057954d397c75f5cfb4cb7a40cf924bab3989d55,52f8ff38b7f2050fbc7cc62b0ed9c02f5378bd393e838251b58de4fd021c3801
chess-ep-misses,scan,128,calibration,2,1,bmi2-popcnt,60,cf52186cb79295167695e5fd057954d397c75f5cfb4cb7a40cf924bab3989d55,d5a27528af8b35c4d0b5b2d84768f0931ead6022f221256b747e2e0a7fa4056c
chess-ep-misses,hash,256,calibration,3,0,bmi2-popcnt,12,ae4fe1b74aac3fbc51e133ef183f07f28a70fd003394ef050182d379b6325b5f,7cec8a99ff5e83462e3cdc8d2ba06d77276f0f9282674c6a1f9f8d625b1dec07
chess-ep-misses,scan,256,calibration,3,1,bmi2-popcnt,116,ae4fe1b74aac3fbc51e133ef183f07f28a70fd003394ef050182d379b6325b5f,d1aa8e396b821c2665509fb6e196fcd5063eb04efd872cd70ccdac20d4cadf7c
chess-ep-misses,hash,512,calibration,4,0,bmi2-popcnt,25,6424f34c87cb5de712874fdd9eee038d148053e5c29873d6a7549e4c8c86062b,d755a51a1fde2551e3d39052760eb6ab7057bec81fbe67ef27078ba23d62c601
chess-ep-misses,scan,512,calibration,4,1,bmi2-popcnt,223,6424f34c87cb5de712874fdd9eee038d148053e5c29873d6a7549e4c8c86062b,577cfd10e1ae41f482dc463625cd0b000c908b627513b4b0160e5668d14de4ff
chess-ep-misses,hash,1024,calibration,5,0,bmi2-popcnt,48,9c0212d956ef9a2cd1c4358921a6c8b5d15d80282326d0e9d047ffe888308bc4,0cb86dbe2f8b5aab4ed90536877946bd3f377602994a265dd4e97ea29e2783e3
chess-ep-misses,scan,1024,calibration,5,1,bmi2-popcnt,450,9c0212d956ef9a2cd1c4358921a6c8b5d15d80282326d0e9d047ffe888308bc4,df76b71e1258214204f186771ad4fa7c8b6192df69bdff868901ea6f943668b4
chess-ep-misses,hash,2048,calibration,6,0,bmi2-popcnt,118,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,99d2e7c45ca1a757671834995bee7336937327628aee1754dda506be3526dde9
chess-ep-misses,scan,2048,calibration,6,1,bmi2-popcnt,927,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,8d474b405dce650e52b12e7184d8092c136af9dbf5657fb078bbd60b139c13eb
chess-ep-misses,hash,2048,measurement,0,0,bmi2-popcnt,99,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,845bbc787ee401cbab4e276036e23d7227fa4b2a595c3ab6f1f058f9f0d43ae4
chess-ep-misses,scan,2048,measurement,0,1,bmi2-popcnt,890,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,84f5f218af10c02197ee31f083c5d3344310b799fdfe42029915f0c7737012fb
chess-ep-misses,scan,2048,measurement,1,0,bmi2-popcnt,890,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,84f5f218af10c02197ee31f083c5d3344310b799fdfe42029915f0c7737012fb
chess-ep-misses,hash,2048,measurement,1,1,bmi2-popcnt,102,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,8afec0d6a139a826e062e31397418ecc5ab1c1e54e64cff42d51dcfaa0fd078b
chess-ep-misses,hash,2048,measurement,2,0,bmi2-popcnt,98,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,577912bb9ceac44539867a6e7e517c7f0ef626e54a9e588102c6dfddcabada46
